"","G","fV","betaV","betaH","kstarN","phi","Protein_intake","Lipid_intake","protein_absorption_efficiency","lipid_absorption_efficiency","protein_absorption","lipid_absorption","Respiration","Excretion","Pellet_C","Pellet_N","Growth_G","Growth_N"
"99",0.0043,0.98,0.796,0.612,0.9670608,1e-05,0.0585762127091989,0.000467915993656807,0.796,0.612,0.0466266653165223,0.000286364588117966,0.0426130299046403,0.0117748783599749,0.0121310987982154,0.0032296074034261,0.0043,0.000826923076923077
"100",0.0043,0.99,0.796,0.612,0.9670608,1e-05,0.0587542909485099,0.000233934361528221,0.796,0.612,0.0467684155950139,0.000143167829255271,0.0426115834242691,0.0118131892460536,0.012076641885769,0.00323942577121514,0.0043,0.000826923076923077
"101",0.0043,1,0.796,0.612,0.9670608,1e-05,0.0589323332112135,0,0.796,0.612,0.046910137236126,0,0.042610137236126,0.0118514923923002,0.0120221959750876,0.00324924215542907,0.0043,0.000826923076923077
"102",0.0051,0,0.863,0.672,0.9345981,1e-05,0.0397868203372323,0.0217460053108647,0.863,0.672,0.0343360259510315,0.0146133155689011,0.0438493415199325,0.00829923778302303,0.0125834841281645,0.00147318767194617,0.0051,0.000980769230769231
"103",0.0051,0.01,0.863,0.672,0.9345981,1e-05,0.0399561369155293,0.021526637648753,0.863,0.672,0.0344821461581018,0.014465900499962,0.0438480466580637,0.00833872973087988,0.0125347279062185,0.00147945696146689,0.0051,0.000980769230769231
"104",0.0051,0.02,0.863,0.672,0.9345981,1e-05,0.0401254234907574,0.0213073088588128,0.863,0.672,0.0346282404725236,0.0143185115531222,0.0438467520256458,0.00837821468072365,0.0124859803239243,0.00148572514006318,0.0051,0.000980769230769231
"105",0.0051,0.03,0.863,0.672,0.9345981,1e-05,0.040294680070891,0.0210880189307125,0.863,0.672,0.0347743089011789,0.0141711487214388,0.0438454576226178,0.00841769263441427,0.0124372413789858,0.00149199220803029,0.0051,0.000980769230769231
"106",0.0051,0.04,0.863,0.672,0.9345981,1e-05,0.0404639066639015,0.0208687678541247,0.863,0.672,0.034920351450947,0.0140238119979718,0.0438441634489186,0.008457163593811,0.0123885110691074,0.00149825816566338,0.0051,0.000980769230769231
"107",0.0051,0.05,0.863,0.672,0.9345981,1e-05,0.0406331032777568,0.0206495556187251,0.863,0.672,0.0350663681287041,0.0138765013757832,0.0438428695044874,0.00849662756077244,0.0123397893919945,0.00150452301325748,0.0051,0.000980769230769231
"108",0.0051,0.06,0.863,0.672,0.9345981,1e-05,0.0408022699204232,0.0204303822141934,0.863,0.672,0.0352123589413252,0.0137292168479379,0.0438415757892632,0.00853608453715652,0.0122910763453534,0.00151078675110756,0.0051,0.000980769230769231
"109",0.0051,0.07,0.863,0.672,0.9345981,1e-05,0.0409714065998633,0.0202112476302128,0.863,0.672,0.0353583238956821,0.013581958407503,0.0438402823031852,0.00857553452482054,0.0122423719268911,0.00151704937950845,0.0051,0.000980769230769231
"110",0.0051,0.08,0.863,0.672,0.9345981,1e-05,0.0411405133240373,0.0199921518564704,0.863,0.672,0.0355042629986442,0.0134347260475481,0.0438389890461924,0.00861497752562111,0.0121936761343154,0.0015233108987549,0.0051,0.000980769230769231
"111",0.0051,0.09,0.863,0.672,0.9345981,1e-05,0.0413095901009024,0.0197730948826567,0.863,0.672,0.0356501762570788,0.0132875197611453,0.043837696018224,0.0086544135414142,0.012144988965335,0.00152957130914152,0.0051,0.000980769230769231
"112",0.0051,0.1,0.863,0.672,0.9345981,1e-05,0.0414786369384126,0.0195540766984658,0.863,0.672,0.0357960636778501,0.013140339541369,0.0438364032192192,0.00869384257405514,0.0120963104176593,0.00153583061096285,0.0051,0.000980769230769231
"113",0.0051,0.11,0.863,0.672,0.9345981,1e-05,0.0416476538445201,0.0193350972935957,0.863,0.672,0.0359419252678208,0.0129931853812963,0.0438351106491171,0.00873326462539856,0.0120476404889986,0.00154208880451331,0.0051,0.000980769230769231
"114",0.0051,0.12,0.863,0.672,0.9345981,1e-05,0.0418166408271731,0.0191161566577479,0.863,0.672,0.0360877610338504,0.0128460572740066,0.043833818307857,0.00877267969729846,0.011998979177064,0.00154834589008722,0.0051,0.000980769230769231
"115",0.0051,0.13,0.863,0.672,0.9345981,1e-05,0.041985597894318,0.0188972547806275,0.863,0.672,0.0362335709827964,0.0126989552125817,0.0438325261953782,0.00881208779160819,0.0119503264795674,0.0015546018679788,0.0051,0.000980769230769231
"116",0.0051,0.14,0.863,0.672,0.9345981,1e-05,0.0421545250538977,0.0186783916519435,0.863,0.672,0.0363793551215137,0.012551879190106,0.0438312343116198,0.00885148891018043,0.0119016823942214,0.00156085673848216,0.0051,0.000980769230769231
"117",0.0051,0.15,0.863,0.672,0.9345981,1e-05,0.0423234223138526,0.0184595672614081,0.863,0.672,0.0365251134568548,0.0124048291996662,0.0438299426565211,0.00889088305486721,0.0118530469187397,0.0015671105018913,0.0051,0.000980769230769231
"118",0.0051,0.16,0.863,0.672,0.9345981,1e-05,0.0424922896821203,0.0182407815987376,0.863,0.672,0.0366708459956698,0.0122578052343516,0.0438286512300214,0.0089302702275199,0.0118044200508364,0.00157336315850013,0.0051,0.000980769230769231
"119",0.0051,0.17,0.863,0.672,0.9345981,1e-05,0.0426611271666352,0.0180220346536516,0.863,0.672,0.0368165527448062,0.0121108072872539,0.0438273600320601,0.00896965042998922,0.0117558017882267,0.00157961470860244,0.0051,0.000980769230769231
"120",0.0051,0.18,0.863,0.672,0.9345981,1e-05,0.0428299347753297,0.0178033264158735,0.863,0.672,0.0369622337111096,0.011963835351467,0.0438260690625765,0.00900902366412523,0.0117071921286267,0.00158586515249194,0.0051,0.000980769230769231
"121",0.0051,0.19,0.863,0.672,0.9345981,1e-05,0.0429987125161324,0.0175846568751304,0.863,0.672,0.0371078889014223,0.0118168894200877,0.04382477832151,0.00904838993177734,0.0116585910697529,0.0015921144904622,0.0051,0.000980769230769231
"122",0.0051,0.2,0.863,0.672,0.9345981,1e-05,0.04316746039697,0.017366026021153,0.863,0.672,0.0372535183225851,0.0116699694862148,0.0438234878087999,0.0090877492347943,0.0116099986093231,0.00159836272280673,0.0051,0.000980769230769231
"123",0.0051,0.21,0.863,0.672,0.9345981,1e-05,0.0433361784257658,0.0171474338436753,0.863,0.672,0.0373991219814359,0.0115230755429498,0.0438221975243856,0.00912710157502422,0.0115614147450554,0.00160460984981889,0.0051,0.000980769230769231
"124",0.0051,0.22,0.863,0.672,0.9345981,1e-05,0.0435048666104402,0.0169288803324355,0.863,0.672,0.0375446998848099,0.0113762075833967,0.0438209074682066,0.00916644695431453,0.0115128394746692,0.00161085587179198,0.0051,0.000980769230769231
"125",0.0051,0.23,0.863,0.672,0.9345981,1e-05,0.0436735249589115,0.016710365477175,0.863,0.672,0.0376902520395406,0.0112293656006616,0.0438196176402023,0.00920578537451204,0.0114642727958843,0.00161710078901916,0.0051,0.000980769230769231
"126",0.0051,0.24,0.863,0.672,0.9345981,1e-05,0.0438421534790948,0.016491889267639,0.863,0.672,0.0378357784524588,0.0110825495878534,0.0438183280403122,0.00924511683746287,0.0114157147064216,0.00162334460179351,0.0051,0.000980769230769231
"127",0.0051,0.25,0.863,0.672,0.9345981,1e-05,0.044010752178902,0.0162734516935763,0.863,0.672,0.0379812791303925,0.0109357595380833,0.0438170386684757,0.00928444134501252,0.0113671652040026,0.00162958731040799,0.0051,0.000980769230769231
"128",0.0051,0.26,0.863,0.672,0.9345981,1e-05,0.044179321066243,0.0160550527447393,0.863,0.672,0.0381267540801677,0.0107889954444648,0.0438157495246325,0.00932375889900581,0.0113186242863498,0.00163582891515548,0.0051,0.000980769230769231
"129",0.0051,0.27,0.863,0.672,0.9345981,1e-05,0.0443478601490241,0.0158366924108841,0.863,0.672,0.0382722033086078,0.0106422573001141,0.043814460608722,0.00936306950128694,0.0112700919511863,0.00164206941632873,0.0051,0.000980769230769231
"130",0.0051,0.28,0.863,0.672,0.9345981,1e-05,0.0445163694351495,0.0156183706817703,0.863,0.672,0.038417626822534,0.0104955450981497,0.0438131719206837,0.00940237315369943,0.0112215681962362,0.0016483088142204,0.0051,0.000980769230769231
"131",0.0051,0.29,0.863,0.672,0.9345981,1e-05,0.0446848489325202,0.0154000875471613,0.863,0.672,0.0385630246287649,0.0103488588316924,0.0438118834604573,0.00944166985808615,0.0111730530192242,0.00165454710912305,0.0051,0.000980769230769231
"132",0.0051,0.3,0.863,0.672,0.9345981,1e-05,0.0448532986490344,0.0151818429968239,0.863,0.672,0.0387083967341167,0.0102021984938657,0.0438105952279823,0.00948095961628933,0.011124546417876,0.00166078430132911,0.0051,0.000980769230769231
"133",0.0051,0.31,0.863,0.672,0.9345981,1e-05,0.0450217185925877,0.0149636370205287,0.863,0.672,0.0388537431454032,0.0100555640777953,0.0438093072231984,0.00952024243015054,0.0110760483899179,0.00166702039113095,0.0051,0.000980769230769231
"134",0.0051,0.32,0.863,0.672,0.9345981,1e-05,0.0451901087710727,0.0147454696080497,0.863,0.672,0.0389990638694358,0.00990895557660941,0.0438080194460452,0.00955951830151072,0.0110275589330773,0.0016732553788208,0.0051,0.000980769230769231
"135",0.0051,0.33,0.863,0.672,0.9345981,1e-05,0.0453584691923797,0.0145273407491648,0.863,0.672,0.0391443589130237,0.00976237298343877,0.0438067318964624,0.00959878723221012,0.0109790780450821,0.00167948926469082,0.0051,0.000980769230769231
"136",0.0051,0.34,0.863,0.672,0.9345981,1e-05,0.0455267998643953,0.0143092504336554,0.863,0.672,0.0392896282829732,0.00961581629141642,0.0438054445743896,0.00963804922408838,0.0109306057236611,0.00168572204903302,0.0051,0.000980769230769231
"137",0.0051,0.35,0.863,0.672,0.9345981,1e-05,0.0456951007950042,0.0140911986513063,0.863,0.672,0.0394348719860886,0.00946928549367787,0.0438041574797666,0.00967730427898447,0.0108821419665441,0.00169195373213934,0.0051,0.000980769230769231
"138",0.0051,0.36,0.863,0.672,0.9345981,1e-05,0.045863371992088,0.0138731853919063,0.863,0.672,0.039580090029172,0.00932278058336104,0.043802870612533,0.0097165523987367,0.0108336867714613,0.00169818431430164,0.0051,0.000980769230769231
"139",0.0051,0.37,0.863,0.672,0.9345981,1e-05,0.0460316134635252,0.0136552106452474,0.863,0.672,0.0397252824190223,0.00917630155360628,0.0438015839726287,0.00975579358518276,0.0107852401361441,0.00170441379581161,0.0051,0.000980769230769231
"140",0.0051,0.38,0.863,0.672,0.9345981,1e-05,0.0461998252171923,0.0134372744011256,0.863,0.672,0.0398704491624369,0.0090298483975564,0.0438002975599933,0.00979502784015966,0.0107368020583245,0.0017106421769609,0.0051,0.000980769230769231
"141",0.0051,0.39,0.863,0.672,0.9345981,1e-05,0.0463680072609619,0.0132193766493401,0.863,0.672,0.0400155902662101,0.00888342110835657,0.0437990113745667,0.00983425516550379,0.0106883725357353,0.00171686945804102,0.0051,0.000980769230769231
"142",0.0051,0.4,0.863,0.672,0.9345981,1e-05,0.0465361596027049,0.0130015173796941,0.863,0.672,0.0401607057371343,0.00873701967915443,0.0437977254162888,0.00987347556305086,0.0106399515661102,0.0017230956393434,0.0051,0.000980769230769231
"143",0.0051,0.41,0.863,0.672,0.9345981,1e-05,0.0467042822502887,0.0127836965819941,0.863,0.672,0.0403057955819991,0.00859064410310001,0.0437964396850992,0.00991268903463595,0.0105915391471836,0.00172932072115934,0.0051,0.000980769230769231
"144",0.0051,0.42,0.863,0.672,0.9345981,1e-05,0.0468723752115784,0.0125659142460503,0.863,0.672,0.0404508598075921,0.00844429437334579,0.0437951541809379,0.0099518955820935,0.0105431352766907,0.00173554470378006,0.0051,0.000980769230769231
"145",0.0051,0.43,0.863,0.672,0.9345981,1e-05,0.0470404384944359,0.0123481703616765,0.863,0.672,0.0405958984206982,0.00829797048304663,0.0437938689037448,0.00999109520725729,0.0104947399523676,0.00174176758749668,0.0051,0.000980769230769231
"146",0.0051,0.44,0.863,0.672,0.9345981,1e-05,0.0472084721067207,0.0121304649186902,0.863,0.672,0.0407409114281,0.00815167242535985,0.0437925838534597,0.0100302879119605,0.0104463531719511,0.0017479893726002,0.0051,0.000980769230769231
"147",0.0051,0.45,0.863,0.672,0.9345981,1e-05,0.047376476056289,0.0119127979069124,0.863,0.672,0.0408858988365774,0.00800540019344514,0.0437912990300225,0.0100694736980355,0.0103979749331789,0.00175421005938151,0.0051,0.000980769230769231
"148",0.0051,0.46,0.863,0.672,0.9345981,1e-05,0.0475444503509949,0.0116951693161676,0.863,0.672,0.0410308606529086,0.00785915378046463,0.0437900144333733,0.0101086525673142,0.0103496052337893,0.00176042964813143,0.0051,0.000980769230769231
"149",0.0051,0.47,0.863,0.672,0.9345981,1e-05,0.0477123949986895,0.011477579136284,0.863,0.672,0.041175796883869,0.00771293317958288,0.0437887300634519,0.0101478245216278,0.0103012440715216,0.00176664813914066,0.0051,0.000980769230769231
"150",0.0051,0.48,0.863,0.672,0.9345981,1e-05,0.0478803100072209,0.0112600273570935,0.863,0.672,0.0413207075362316,0.00756673838396683,0.0437874459201984,0.0101869895628069,0.0102528914441159,0.0017728655326998,0.0051,0.000980769230769231
"151",0.0051,0.49,0.863,0.672,0.9345981,1e-05,0.0480481953844343,0.0110425139684313,0.863,0.672,0.0414655926167668,0.00742056938678584,0.0437861620035526,0.0102261476926813,0.010204547349313,0.00177908182909933,0.0051,0.000980769230769231
"152",0.0051,0.5,0.863,0.672,0.9345981,1e-05,0.0482160511381728,0.0108250389601365,0.863,0.672,0.0416104521322431,0.0072744261812117,0.0437848783134548,0.0102652989130802,0.0101562117848544,0.00178529702862964,0.0051,0.000980769230769231
"153",0.0051,0.51,0.863,0.672,0.9345981,1e-05,0.048383877276276,0.0106076023220515,0.863,0.672,0.0417552860894262,0.00712830876041859,0.0437835948498448,0.0103044432258325,0.0101078847484827,0.00179151113158103,0.0051,0.000980769230769231
"154",0.0051,0.52,0.863,0.672,0.9345981,1e-05,0.0485516738065814,0.0103902040440225,0.863,0.672,0.0419000944950798,0.0069822171175831,0.0437823116126628,0.0103435806327658,0.010059566237941,0.00179772413824369,0.0051,0.000980769230769231
"155",0.0051,0.53,0.863,0.672,0.9345981,1e-05,0.0487194407369233,0.0101728441158992,0.863,0.672,0.0420448773559648,0.00683615124588424,0.0437810286018489,0.0103827111357077,0.0100112562509734,0.0018039360489077,0.0051,0.000980769230769231
"156",0.0051,0.54,0.863,0.672,0.9345981,1e-05,0.048887178075133,0.00995552252753483,0.863,0.672,0.0421896346788398,0.00669011113850341,0.0437797458173431,0.0104218347364847,0.00996295478532465,0.00181014686386303,0.0051,0.000980769230769231
"157",0.0051,0.55,0.863,0.672,0.9345981,1e-05,0.0490548858290397,0.00973823926878634,0.863,0.672,0.0423343664704613,0.00654409678862442,0.0437784632590857,0.010460951436923,0.00991466183874036,0.00181635658339958,0.0051,0.000980769230769231
"158",0.0051,0.56,0.863,0.672,0.9345981,1e-05,0.0492225640064693,0.00952099432951413,0.863,0.672,0.042479072737583,0.0063981081894335,0.0437771809270166,0.0105000612388478,0.00986637740896693,0.00182256520780711,0.0051,0.000980769230769231
"159",0.0051,0.57,0.863,0.672,0.9345981,1e-05,0.0493902126152454,0.00930378769958222,0.863,0.672,0.0426237534869568,0.00625214533411926,0.0437758988210762,0.010539164144084,0.00981810149375159,0.0018287727373753,0.0051,0.000980769230769231
"160",0.0051,0.58,0.863,0.672,0.9345981,1e-05,0.0495578316631886,0.00908661936885821,0.863,0.672,0.0427684087253318,0.00610620821587272,0.0437746169412045,0.0105782601544556,0.00976983409084234,0.00183497917239374,0.0051,0.000980769230769231
"161",0.0051,0.59,0.863,0.672,0.9345981,1e-05,0.0497254211581165,0.00886948932721326,0.863,0.672,0.0429130384594545,0.00596029682788731,0.0437733352873419,0.0106173492717861,0.0097215751979879,0.00184118451315188,0.0051,0.000980769230769231
"162",0.0051,0.6,0.863,0.672,0.9345981,1e-05,0.0498929811078442,0.0086523975645221,0.863,0.672,0.0430576426960696,0.00581441116335885,0.0437720538594285,0.0106564314978982,0.0096733248129379,0.0018473887599391,0.0051,0.000980769230769231
"163",0.0051,0.61,0.863,0.672,0.9345981,1e-05,0.0500605115201845,0.00843534407066304,0.863,0.672,0.0432022214419193,0.00566855121548557,0.0437707726574046,0.0106955068346143,0.00962508293344276,0.00185359191304467,0.0051,0.000980769230769231
"164",0.0051,0.62,0.863,0.672,0.9345981,1e-05,0.0502280124029461,0.00821832883551796,0.863,0.672,0.0433467747037425,0.00552271697746807,0.0437694916812105,0.0107345752837558,0.0095768495572535,0.00185979397275773,0.0051,0.000980769230769231
"165",0.0051,0.63,0.863,0.672,0.9345981,1e-05,0.0503954837639363,0.0080013518489723,0.863,0.672,0.0434913024882771,0.00537690844250938,0.0437682109307865,0.0107736368471435,0.00952862468212219,0.00186599493936737,0.0051,0.000980769230769231
"166",0.0051,0.64,0.863,0.672,0.9345981,1e-05,0.0505629256109594,0.00778441310091506,0.863,0.672,0.043635804802258,0.00523112560381492,0.0437669304060728,0.0108126915265978,0.00948040830580158,0.00187219481316255,0.0051,0.000980769230769231
"167",0.0051,0.65,0.863,0.672,0.9345981,1e-05,0.0507303379518162,0.00756751258123881,0.863,0.672,0.0437802816524174,0.00508536845459248,0.0437656501070099,0.0108517393239382,0.00943220042604515,0.00187839359443211,0.0051,0.000980769230769231
"168",0.0051,0.66,0.863,0.672,0.9345981,1e-05,0.0508977207943057,0.0073506502798397,0.863,0.672,0.0439247330454858,0.00493963698805228,0.0437643700335381,0.0108907802409837,0.0093840010406073,0.00188459128346483,0.0051,0.000980769230769231
"169",0.0051,0.67,0.863,0.672,0.9345981,1e-05,0.0510650741462236,0.0071338261866174,0.863,0.672,0.044069158988191,0.00479393119740689,0.0437630901855977,0.0109298142795526,0.00933581014724314,0.00189078788054936,0.0051,0.000980769230769231
"170",0.0051,0.68,0.863,0.672,0.9345981,1e-05,0.0512323980153627,0.00691704029147516,0.863,0.672,0.044213559487258,0.00464825107587131,0.0437618105631292,0.0109688414414626,0.00928762774370854,0.00189698338597424,0.0051,0.000980769230769231
"171",0.0051,0.69,0.863,0.672,0.9345981,1e-05,0.0513996924095135,0.00670029258431981,0.863,0.672,0.0443579345494101,0.00450259661666291,0.043760531166073,0.0110078617285308,0.00923945382776024,0.00190317780002793,0.0051,0.000980769230769231
"172",0.0051,0.7,0.863,0.672,0.9345981,1e-05,0.0515669573364637,0.00648358305506169,0.863,0.672,0.0445022841813681,0.00435696781300146,0.0437592519943696,0.0110468751425735,0.00919128839715576,0.00190937112299879,0.0051,0.000980769230769231
"173",0.0051,0.71,0.863,0.672,0.9345981,1e-05,0.0517341928039978,0.00626691169361474,0.863,0.672,0.0446466083898501,0.0042113646581091,0.0437579730479593,0.0110858816854065,0.00914313144965333,0.00191556335517505,0.0051,0.000980769230769231
"174",0.0051,0.72,0.863,0.672,0.9345981,1e-05,0.0519013988198985,0.00605027848989641,0.863,0.672,0.0447909071815724,0.00406578714521039,0.0437566943267828,0.0111248813588449,0.00909498298301211,0.00192175449684489,0.0051,0.000980769230769231
"175",0.0051,0.73,0.863,0.672,0.9345981,1e-05,0.0520685753919445,0.00583368343382773,0.863,0.672,0.0449351805632481,0.00392023526753223,0.0437554158307804,0.0111638741647032,0.0090468429949919,0.00192794454829633,0.0051,0.000980769230769231
"176",0.0051,0.74,0.863,0.672,0.9345981,1e-05,0.0522357225279129,0.00561712651533327,0.863,0.672,0.0450794285415888,0.00377470901830395,0.0437541375598927,0.0112028601047953,0.00899871148335338,0.00193413350981732,0.0051,0.000980769230769231
"177",0.0051,0.75,0.863,0.672,0.9345981,1e-05,0.0524028402355772,0.00540060772434114,0.863,0.672,0.0452236511233031,0.00362920839075725,0.0437528595140604,0.0112418391809343,0.00895058844585797,0.0019403213816957,0.0051,0.000980769230769231
"178",0.0051,0.76,0.863,0.672,0.9345981,1e-05,0.0525699285227088,0.00518412705078302,0.863,0.672,0.0453678483150977,0.00348373337812619,0.0437515816932238,0.0112808113949328,0.00890247388026793,0.00194650816421922,0.0051,0.000980769230769231
"179",0.0051,0.77,0.863,0.672,0.9345981,1e-05,0.0527369873970758,0.00496768448459411,0.863,0.672,0.0455120201236764,0.00333828397364724,0.0437503040973237,0.0113197767486028,0.00885436778434626,0.00195269385767551,0.0051,0.000980769230769231
"180",0.0051,0.78,0.863,0.672,0.9345981,1e-05,0.0529040168664444,0.00475128001571317,0.863,0.672,0.0456561665557415,0.00319286017055925,0.0437490267263007,0.0113587352437555,0.0088062701558568,0.00195887846235213,0.0051,0.000980769230769231
"181",0.0051,0.79,0.863,0.672,0.9345981,1e-05,0.0530710169385769,0.00453491363408248,0.863,0.672,0.0458002876179919,0.00304746196210342,0.0437477495800953,0.0113976868822015,0.00875818099256409,0.0019650619785365,0.0051,0.000980769230769231
"182",0.0051,0.8,0.863,0.672,0.9345981,1e-05,0.0532379876212339,0.00431858532964788,0.863,0.672,0.0459443833171249,0.00290208934152338,0.0437464726586483,0.011436631665751,0.00871010029223355,0.00197124440651596,0.0051,0.000980769230769231
"183",0.0051,0.81,0.863,0.672,0.9345981,1e-05,0.0534049289221727,0.00410229509235875,0.863,0.672,0.046088453659835,0.00275674230206508,0.0437451959619002,0.0114755695962132,0.00866202805263133,0.00197742574657775,0.0051,0.000980769230769231
"184",0.0051,0.82,0.863,0.672,0.9345981,1e-05,0.0535718408491482,0.00388604291216799,0.863,0.672,0.0462324986528149,0.00261142083697689,0.0437439194897919,0.011514500675397,0.00861396427152441,0.001983605999009,0.0051,0.000980769230769231
"185",0.0051,0.83,0.863,0.672,0.9345981,1e-05,0.0537387234099124,0.00366982877903205,0.863,0.672,0.0463765183027544,0.00246612493950954,0.0437426432422639,0.0115534249051103,0.00856590894668051,0.00198978516409676,0.0051,0.000980769230769231
"186",0.0051,0.84,0.863,0.672,0.9345981,1e-05,0.0539055766122144,0.0034536526829109,0.863,0.672,0.046520512616341,0.00232085460291613,0.0437413672192572,0.0115923422871608,0.00851786207586814,0.00199596324212794,0.0051,0.000980769230769231
"187",0.0051,0.85,0.863,0.672,0.9345981,1e-05,0.0540724004638007,0.00323751461376806,0.863,0.672,0.04666448160026,0.00217560982045214,0.0437400914207123,0.0116312528233551,0.00846982365685662,0.00200214023338938,0.0051,0.000980769230769231
"188",0.0051,0.86,0.863,0.672,0.9345981,1e-05,0.0542391949724156,0.00302141456157057,0.863,0.672,0.0468084252611946,0.00203039058537542,0.0437388158465701,0.0116701565154996,0.00842179368741608,0.00200831613816782,0.0051,0.000980769230769231
"189",0.0051,0.87,0.863,0.672,0.9345981,1e-05,0.0544059601457999,0.00280535251628899,0.863,0.672,0.0469523436058253,0.0018851968909462,0.0437375404967714,0.0117090533653997,0.00837377216531738,0.00201449095674989,0.0051,0.000980769230769231
"190",0.0051,0.88,0.863,0.672,0.9345981,1e-05,0.0545726959916916,0.00258932846789744,0.863,0.672,0.0470962366408299,0.00174002873042708,0.043736265371257,0.0117479433748605,0.00832575908833211,0.0020206646894221,0.0051,0.000980769230769231
"191",0.0051,0.89,0.863,0.672,0.9345981,1e-05,0.0547394025178272,0.00237334240637352,0.863,0.672,0.0472401043728849,0.001594886097083,0.0437349904699678,0.0117868265456861,0.00827775445423284,0.0020268373364709,0.0051,0.000980769230769231
"192",0.0051,0.9,0.863,0.672,0.9345981,1e-05,0.0549060797319388,0.00215739432169839,0.863,0.672,0.0473839468086632,0.00144976898418132,0.0437337157928445,0.0118257028796803,0.00822975826079269,0.0020330088981826,0.0051,0.000980769230769231
"193",0.0051,0.91,0.863,0.672,0.9345981,1e-05,0.0550727276417572,0.00194148420385672,0.863,0.672,0.0475277639548365,0.00130467738499171,0.0437324413398282,0.011864572378646,0.00818177050578574,0.00203917937484344,0.0051,0.000980769230769231
"194",0.0051,0.92,0.863,0.672,0.9345981,1e-05,0.0552393462550098,0.0017256120428367,0.863,0.672,0.0476715558180735,0.00115961129278626,0.0437311671108597,0.0119034350443857,0.00813379118698679,0.00204534876673955,0.0051,0.000980769230769231
"195",0.0051,0.93,0.863,0.672,0.9345981,1e-05,0.0554059355794211,0.00150977782863005,0.863,0.672,0.0478153224050404,0.00101457070083939,0.0437298931058798,0.0119422908787012,0.00808582030217134,0.00205151707415694,0.0051,0.000980769230769231
"196",0.0051,0.94,0.863,0.672,0.9345981,1e-05,0.0555724956227134,0.00129398155123199,0.863,0.672,0.0479590637224017,0.000869555602427898,0.0437286193248297,0.0119811398833934,0.00803785784911584,0.00205768429738155,0.0051,0.000980769230769231
